Record_ID,Plant_ID,Stack_ID,Flow_Rate_m3_hr,TS,PM2.5,SO2,NOx,Unit,Status,Lat_Lon
E08473,PL-02,S-01,4031.2,09-01-2025 19:45,120.3,101.6,151.4,ug/m3,  MAINT ,"19.0758,72.8783"
E08474,PL-03,S-01,3624.5,09-01-2025 19:45,123.7,46.2,78.5,ug/m3,DOWN  ,"12.9717,77.5939"
E08475,PL-03,S-02,2143.6,09-01-2025 19:45,204.4,81.6,191.8,ug/m3,FAULT,"12.9719,77.5947"
E08476,PL-03,S-03,3393.1,09-01-2025 19:45,148.8,86.1,195.5,ug/m3,OK,"12.9726,77.5951"
E08477,LOC-DEL-01,A-01,NULL,09-01-2025 19:45,144.1,110.2,-5.8,ug/m3,MAINT,"28.6135,77.2084"
E08478,LOC-DEL-02,A-02,,09-01-2025 19:45,53.6,-14.2,113.4,mg/Nm3,FAULT,"28.6196,77.2151"
E08479,LOC-MUM-01,A-01,0,09-01-2025 19:45,< 1.0,113.0,61.3,ug/m3,MAINT,"19.0758,72.8768"
E08480,LOC-BLR-01,A-01,0.0,09-01-2025 19:45,109.4,192.4,139.8,ug/m3,OK,"12.9708,77.5946"
E08481,PL-01,S-01,3739.8,09-01-2025 20:00,133.4,265.5,44.9,ug/m3,FAULT,"13.0826,80.27"
E08482,PL-01,S-02,2676.9,09/01/2025 20:00,BDL,90.0,48.9,ug/m3,FAULT,"13.0824,80.2715"
E08483,PL-02,S-01,1961.4,09-01-2025 20:00,76.9,145.3,109.5,ug/m3,FAULT,"19.0757,72.8787"
E08484,PL-03,S-01,4812.0,09-01-2025 20:00,<5.0,<5.0,111.2,ug/m3,OK,12.9716;77.5946
E08485,PL-03,S-02,4245.2,09-01-2025 20:00,96.1,86.0,151.4,ug/m3,FAULT,"12.973,77.5943"
E08486,PL-03,S-03,4882.8,09-01-2025 20:00,15.0,95.8,150.9,ug/m3,OK,"12.9718,-999.0"
E08488,LOC-DEL-02,A-02,0.0,09-01-2025 20:00,193.2,15.0,129.6,ug/m3,MAINT,"28.62,77.2156"
E08489,LOC-MUM-01,A-01,,09-01-2025 20:00,86.3,175.0,188.6,ug/m3,maintenance,"19.0757,72.8775"
E08490,LOC-BLR-01,A-01,NULL,09-01-2025 20:00,177.7,112.7,169.2,ug/m3,  MAINT ,"12.9715,77.594"
E08491,PL-01,S-01,1600.4,09-01-2025 20:15,15.0,193.5,243.2,ug/m3,error,"13.0834,80.27"
E08493,PL-02,S-01,4354.1,08-01-2025 24:15,51.1,76.6,36.6,mg/Nm3, ok ,"19.0755,72.8771"
E08494,PL-03,S-01,3515.4,09-01-2025 20:15,15.0,9999.0,98.3,ug/m3, Ok,"12.972,77.5943"
E08495,PL-03,S-02,3143.1,09-01-2025 20:15,< 5.0,139.4,121.0,ug/m3,OK,"12.9727,77.5943"
E08496,PL-03,S-03,3005.1,09-01-2025 20:15,194.3,8500.0,97.6,ug/m3,OK,"12.9723,77.5943"
E08497,LOC-DEL-01,A-01,0.0,09-01-2025 20:15,67.8,156.3,79.0,ug/m3,MAINT,"28.6138,77.2082"
E08498,LOC-DEL-02,A-02,0,09-01-2025 20:15,105.7,97.5,100.1,mg/Nm3,FAULT,"28.6208,77.2154"
E08499,LOC-MUM-01,A-01,NULL,09-01-2025 20:15,100.7,-14.5,< 2.0,ug/m3,MAINT,"19.0764,72.8786"
E08500,LOC-BLR-01,A-01,,09-01-2025 20:15,110.7,BDL,206.0,mg/Nm3, ok ,"12.9712,77.5955"
E08501,PL-01,S-01,4387.4,09-01-2025 20:30,118.0,126.3,153.0,µg/m³,FAULT,"13.0826,80.2714"
E08502,PL-01,S-02,2924.2,09-01-2025 20:30,103.7,198.9,124.5,ug/m3,OK,"13.0826,80.2721"
E08503,PL-02,S-01,1431.3,09-01-2025 20:30,176.7,131.8,102.6,ug/m3,MAINT,"19.0763,72.8782"
E08504,PL-03,S-01,1341.5,09-01-2025 20:30,107.5,125.7,143.4,ug/m3,FAULT,"12.9718,77.5949"
E08505,PL-03,S-02,3504.3,09-01-2025 20:30,148.1,15.0,79.7,ug/m3,OK,"12.9713,77.5956"
E08506,PL-03,S-03,3092.2,09-01-2025 20:30,-4.5,134.4,200.2,ug/m3,down,"12.9709,77.5947"
E08508,LOC-DEL-02,A-02,0,09-01-2025 20:30,97.2,180.6,196.7,µg/m³,MAINT,"28.6208,77.2151"
E08509,LOC-MUM-01,A-01,NULL,09-01-2025 20:30,140.0,149.3,-3.2,mg/Nm3,FAULT,"19.0753,72.8781"
E08510,LOC-BLR-01,A-01,0.0,09-01-2025 20:30,144.7,19.4,128.4,mg/Nm3,FAULT,"12.9716,77.5953"
E08511,PL-01,S-01,1324.4,09-01-2025 15:15 UTC,95.4,183.0,162.1,ug/m3,FAULT,"13.0825,80.2709"
E08512,PL-01,S-02,1878.4,09-01-2025 20:45,41.2,64.6,22.2,ug/m3,MAINT,"13.0839,80.2721"
E08513,PL-02,S-01,3658.8,09-01-2025 20:45,177.0,69.4,47.7,µg/m³, maint,"19.0756,72.8771"
E08514,PL-03,S-01,3033.8,09/01/2025 20:45,< 5.0,199.1,< 5.0,mg/Nm3,MAINT,"12.9708,77.5944"
E08516,PL-03,S-03,3877.7,09-01-2025 20:45,133.7,69.0,138.4,ug/m3,error,"12.9708,77.5951"
E08517,LOC-DEL-01,A-01,NULL,09-01-2025 20:45,69.3,<2.0,105.3,µg/m³,MAINT,"28.6148,77.2099"
E08518,LOC-DEL-02,A-02,0.0,09-01-2025 20:45,145.0,96.0,138.5,mg/Nm3, maint,"28.619,77.2143"
E08519,LOC-MUM-01,A-01,0,09-01-2025 20:45,75.0,117.8,145.1,ug/m3,  MAINT ,"19.0768,72.8773"
E08520,LOC-BLR-01,A-01,0.0,09-01-2025 20:45,53.5,152.4,79.8,ug/m3,FAULT,"12.9718,77.5954"
E08521,PL-01,S-01,2750.4,09-01-2025 21:00,BDL,240.8,168.8,ug/m3,FAULT,"13.0823,80.2699"
E08522,PL-01,S-02,2958.9,09-01-2025 21:00,164.7,70.0,74.7,mg/Nm3,MAINT,"13.0837,80.271"
E08523,PL-02,S-01,3071.6,09-01-2025 21:00,BDL,<5.0,-13.9,ug/m3,offline,"19.0767,72.878"
E08524,PL-03,S-01,4807.3,09-01-2025 21:00,185.1,85.1,172.1,ug/m3,error,"12.9715,77.5937"
E08525,PL-03,S-02,2452.4,09-01-2025 21:00,86.2,9999.0,137.2,µg/m³,MAINT,"12.9722,77.5941"
E08526,PL-03,S-03,4950.2,09-01-2025 21:00,141.2,105.8,164.4,mg/Nm3,MAINT,"12.9717,77.5948"
E08527,LOC-DEL-01,A-01,,09-01-2025 21:00,74.0,102.3,71.7,ug/m3,DOWN  ,"28.6138,77.2094"
E08528,LOC-DEL-02,A-02,NULL,09-01-2025 21:00,119.0,152.2,66.2,mg/Nm3,DOWN  ,"28.6199,77.214"
E08529,LOC-MUM-01,A-01,NULL,09-01-2025 21:00,145.4,108.9,121.0,ug/m3,MAINT,"19.0765,72.8768"
E08530,LOC-BLR-01,A-01,NULL,09-01-2025 21:00,174.6,177.7,70.4,ug/m3,FAULT,"12.9706,77.594"
E08531,PL-01,S-01,1756.7,09-01-2025 21:15,78.4,130.3,127.7,ug/m3,DOWN  ,"13.0826,80.2701"
E08532,PL-01,S-02,3054.9,09-01-2025 21:15,149.5,176.9,81.3,µg/m³,MAINT,"13.0839,80.2712"
E08533,PL-02,S-01,4968.4,2025-01-09 21:15:00,54.1,119.5,<5.0,ug/m3,MAINT,"19.0766,72.8769"
E08534,PL-03,S-01,2373.3,09-01-2025 21:15,-9.4,57.5,135.2,ug/m3,FAULT,"12.9713,77.5937"
E08535,PL-03,S-02,2865.6,09-01-2025 21:15,151.0,8500.0,23.0,mg/Nm3,MAINT,"12.9729,77.5945"
E08536,PL-03,S-03,2165.5,09-01-2025 21:15,-2.8,166.8,215.2,ug/m3,OK,"12.9724,77.5948"
E08537,LOC-DEL-01,A-01,0.0,09-01-2025 21:15,84.3,<2.0,64.1,ug/m3,ok ,"28.6135,77.2095"
E08538,LOC-DEL-02,A-02,NULL,09-01-2025 21:15,-8.6,109.8,95.3,ug/m3,OK,"28.6191,77.2155"
E08539,LOC-MUM-01,A-01,,09-01-2025 21:15,49.1,108.0,147.6,µg/m³,OFFLINE,"19.0759,72.8772"
E08540,LOC-BLR-01,A-01,0.0,09-01-2025 21:15,41.7,158.8,136.5,ug/m3,maintenance,"12.9721,77.5952"
E08541,PL-01,S-01,1249.4,09-01-2025 21:30,115.9,133.0,182.1,µg/m³,FAULT,"13.082,80.2713"
E08542,PL-01,S-02,1550.3,09-01-2025 21:30,74.4,210.5,46.1,ug/m3,MAINT,"13.083,80.2713"
E08543,PL-02,S-01,1572.2,09-01-2025 16:00 UTC,103.2,198.4,115.2,µg/m³, Ok,"19.0754,72.8771"
E08544,PL-03,S-01,4434.3,09-01-2025 21:30,< 5.0,30.0,99.6,µg/m³,MAINT,"12.9721,77.5938"
E08545,PL-03,S-02,2414.5,09-01-2025 21:30,149.1,99.9,36.8,ug/m3,MAINT,"12.9723,77.5957"
E08546,PL-03,S-03,4939.8,09-01-2025 21:30,159.9,126.5,105.9,ug/m3,OK,"12.9716,77.5948"
E08547,LOC-DEL-01,A-01,NULL,09-01-2025 21:30,52.0,69.7,,ug/m3,OK,"28.6146,77.21"
E08548,LOC-DEL-02,A-02,NULL,09-01-2025 21:30,103.5,17.2,141.5,ug/m3,FAULT,"28.6205,77.2159"
E08549,LOC-MUM-01,A-01,0,09-01-2025 21:30,72.8,73.6,110.6,ug/m3,OK,"19.0752,72.8767"
E08550,LOC-BLR-01,A-01,0,09-01-2025 21:30,118.5,-11.7,144.1,ug/m3,FAULT,"12.9723,77.5956"
E08551,PL-01,S-01,4791.6,09-01-2025 21:45,104.3,60.6,128.9,ug/m3,FAULT,"13.0832,80.2698"
E08552,PL-01,S-02,4175.6,09/01/2025 21:45,158.1,45.8,9999.0,ug/m3,Error 404,"13.0832,80.2703"
E08553,PL-02,S-01,3782.7,09/01/2025 21:45,113.0,112.9,163.6,ug/m3,MAINT,"19.0768,72.8772"
E08554,PL-03,S-01,2364.6,09-01-2025 21:45,209.2,-5.1,115.4,ug/m3,ok ,"12.9708,77.5953"
E08555,PL-03,S-02,2373.3,09-01-2025 21:45,192.4,83.9,157.7,ug/m3,MAINT,"12.9714,77.5951"
E08556,PL-03,S-03,4344.0,09-01-2025 16:15 UTC,113.4,104.8,129.5,ug/m3,FAULT,"12.9724,77.595"
E08557,LOC-DEL-01,A-01,0.0,09-01-2025 21:45,183.8,157.9,86.6,ug/m3,OK,"28.6138,77.2094"
E08558,LOC-DEL-02,A-02,NULL,09-01-2025 21:45,89.9,137.3,BDL,ug/m3,MAINT,"28.6209,77.2151"
E08559,LOC-MUM-01,A-01,,2025-01-09 21:45:00,70.4,15.0,188.0,mg/Nm3,MAINT,"19.0755,72.8769"
E08560,LOC-BLR-01,A-01,0.0,09-01-2025 21:45,60.0,< 2.0,212.1,ug/m3,FAULT,"12.9723,77.5944"
E08561,PL-01,S-01,1266.9,09-01-2025 22:00,15.0,131.1,,ug/m3, maint,"13.0827,80.2705"
E08562,PL-01,S-02,3524.1,2025-01-09 22:00:00,72.2,104.3,225.8,ug/m3,OK,"13.0824,80.2721"
E08563,PL-02,S-01,2630.8,09-01-2025 22:00,97.9,51.8,111.2,ug/m3,FAULT,"19.0762,72.8783"
E08564,PL-03,S-01,1173.7,09-01-2025 16:30 UTC,190.1,15.0,173.7,ug/m3,error,"12.9723,77.5941"
E08565,PL-03,S-02,2794.4,09-01-2025 22:00,197.1,189.3,113.9,ug/m3,FAULT,"12.9724,77.5949"
E08566,PL-03,S-03,2052.4,09-01-2025 22:00,157.1,7777.0,133.9,ug/m3,FAULT,"12.972,77.595"
E08567,LOC-DEL-01,A-01,0,09/01/2025 22:00,8500.0,148.7,119.5,ug/m3,  OK  ,"28.6132,77.2085"
E08568,LOC-DEL-02,A-02,0.0,09-01-2025 22:00,119.2,103.6,129.5,ug/m3,MAINT,"28.6204,77.2154"
E08569,LOC-MUM-01,A-01,NULL,09-01-2025 22:00,182.0,202.5,159.6,ug/m3,OK,"19.077,72.878"
E08570,LOC-BLR-01,A-01,0.0,09-01-2025 22:00,202.5,99.5,206.2,ug/m3,  MAINT ,"12.972,77.5948"
E08571,PL-01,S-01,2152.9,09-01-2025 22:15,214.7,180.9,219.8,ug/m3,MAINT,"13.0833,80.2707"
E08572,PL-01,S-02,3296.3,09-01-2025 22:15,106.8,162.0,106.2,ug/m3,  OK  ,"13.0826,80.2716"
E08573,PL-02,S-01,3756.8,09-01-2025 22:15,130.7,108.1,189.2,mg/Nm3,Error 404,"19.0752,72.8773"
E08574,PL-03,S-01,3770.2,09-01-2025 16:45 UTC,138.4,134.5,40.5,ug/m3,down,"12.971,77.5942"
E08575,PL-03,S-02,1001.1,09-01-2025 22:15,199.0,47.5,15.0,ug/m3,MAINT,"12.9719,77.5954"
E08576,PL-03,S-03,4911.1,09-01-2025 22:15,210.7,BDL,168.9,µg/m³,down,"12.972,77.5941"
E08577,LOC-DEL-01,A-01,NULL,09-01-2025 22:15,223.8,278.3,229.8,ug/m3,MAINT,"28.613,77.2093"
E08578,LOC-DEL-02,A-02,NULL,09-01-2025 22:15,141.5,6500.0,142.3,ug/m3,OK,"28.62,77.2154"
E08579,LOC-MUM-01,A-01,0,09-01-2025 22:15,212.6,56.3,90.0,mg/Nm3,OK,"19.0761,72.8773"
E08580,LOC-BLR-01,A-01,NULL,09/01/2025 22:15,135.3,7777.0,129.1,ug/m3,FAULT,"12.9719,77.5941"
E08581,PL-01,S-01,1673.2,09-01-2025 22:30,76.6,< 4.0,15.0,ug/m3,MAINT,"13.0828,80.2711"
E08582,PL-01,S-02,3828.4,09-01-2025 22:30,187.5,22.9,128.8,ug/m3,error,"13.0835,80.2712"
E08583,PL-02,S-01,2609.6,2025-01-09 22:30:00,7777.0,91.5,261.3,ug/m3,MAINT,"19.077,72.8783"
E08584,PL-03,S-01,1874.7,09-01-2025 22:30,265.1,51.5,68.5,ug/m3,Error 404,"12.9711,77.5955"
E08585,PL-03,S-02,2476.4,09-01-2025 22:30,113.4,98.5,153.6,ug/m3,MAINT,"12.9721,77.5952"
E08587,LOC-DEL-01,A-01,0,09-01-2025 22:30,85.3,180.0,<2.0,ug/m3,FAULT,"28.6146,77.2087"
E08588,LOC-DEL-02,A-02,0.0,09-01-2025 17:00 UTC,27.2,7777.0,87.1,ug/m3,MAINT,"28.6207,77.2154"
E08589,LOC-MUM-01,A-01,,09-01-2025 22:30,173.6,139.3,98.9,ug/m3,OK,"19.0753,72.8785"
E08591,PL-01,S-01,2733.3,09-01-2025 22:45,131.7,135.4,164.4,ug/m3, Ok,"13.0823,80.2704"
E08592,PL-01,S-02,2226.9,09-01-2025 22:45,252.1,156.7,15.4,ug/m3,OK,"13.0821,80.2721"
E08593,PL-02,S-01,4940.4,09-01-2025 22:45,128.6,199.5,<5.0,ug/m3,OK,"19.0757,72.877"
E08594,PL-03,S-01,3763.1,08-01-2025 24:45,124.9,88.1,248.3,ug/m3,MAINT,"12.9707,77.5945"
E08595,PL-03,S-02,2633.4,09-01-2025 22:45,-4.8,109.4,155.2,ug/m3,MAINT,"12.9729,77.5942"
E08596,PL-03,S-03,2333.5,09-01-2025 22:45,115.6,197.4,113.9,µg/m³,MAINT,"12.9728,77.5938"
E08598,LOC-DEL-02,A-02,,09-01-2025 22:45,117.9,-10.3,167.2,ug/m3,MAINT,"77.215,28.62"
E08599,LOC-MUM-01,A-01,,09-01-2025 22:45,123.1,,69.5,ug/m3,DOWN  ,"19.0757,72.8776"
E08600,LOC-BLR-01,A-01,0.0,09-01-2025 17:15 UTC,140.1,27.4,169.2,ug/m3,MAINT,"12.9717,77.5939"
E08601,PL-01,S-01,1746.9,09-01-2025 23:00,187.8,151.2,<5.0,ug/m3,error,"13.0834,80.2714"
E08602,PL-01,S-02,1066.3,09-01-2025 23:00,15.0,191.1,193.9,µg/m³,OK,"13.0834,80.271"
E08606,PL-03,S-03,4295.9,09-01-2025 17:30 UTC,<5.0,15.0,54.9,ug/m3,FAULT,"12.9708,77.594"
E08607,LOC-DEL-01,A-01,0.0,09-01-2025 17:30 UTC,84.7,BDL,BDL,ug/m3,FAULT,"28.6148,77.2083"
E08608,LOC-DEL-02,A-02,,09-01-2025 17:30 UTC,84.7,120.8,238.2,ug/m3,FAULT,"28.6193,77.216"
E08609,LOC-MUM-01,A-01,0,09-01-2025 23:00,213.8,207.5,121.8,ug/m3,offline,"19.0767,72.8778"
E08610,LOC-BLR-01,A-01,0,09-01-2025 23:00,85.1,15.0,154.3,ug/m3,MAINT,"12.9708,77.5954"
E08611,PL-01,S-01,1923.2,09-01-2025 23:15,131.8,166.2,134.9,ug/m3,MAINT,"13.0821,80.2717"
E08612,PL-01,S-02,4301.4,09-01-2025 23:15,203.1,91.0,82.0,ug/m3,FAULT,"13.0835,80.2714"
E08613,PL-02,S-01,1061.1,09-01-2025 23:15,109.6,<5.0,201.7,ug/m3,FAULT,"19.0769,72.8781"
E08614,PL-03,S-01,2274.6,09-01-2025 23:15,97.3,61.8,81.7,mg/Nm3,OK,"12.9712,77.5939"
E08615,PL-03,S-02,4639.5,09-01-2025 23:15,-2.3,68.6,-4.1,ug/m3,offline,12.972;77.595
E08616,PL-03,S-03,1286.6,09-01-2025 23:15,BDL,219.7,104.8,ug/m3,FAULT,"12.9708,77.5954"
E08617,LOC-DEL-01,A-01,,09-01-2025 23:15,92.7,163.5,100.4,ug/m3,OK,"28.6137,77.2085"
E08618,LOC-DEL-02,A-02,0,09-01-2025 23:15,15.0,137.7,119.5,ug/m3, maint,"28.62,-999.0"
E08620,LOC-BLR-01,A-01,0,08-01-2025 24:15,164.4,8500.0,230.4,ug/m3,error,"12.9722,77.5942"
E08621,PL-01,S-01,3489.9,09-01-2025 23:30,50.8,215.7,147.9,ug/m3,MAINT,"13.0831,80.2709"
E08624,PL-03,S-01,4963.0,09-01-2025 23:30,112.1,177.6,132.8,µg/m³,OK,"12.9713,77.5955"
E08625,PL-03,S-02,2656.0,09-01-2025 23:30,141.0,<5.0,-14.9,ug/m3,FAULT,"12.9724,77.594"
E08626,PL-03,S-03,3963.3,09-01-2025 23:30,95.8,154.2,62.5,ug/m3,MAINT,"12.9727,77.5952"
E08627,LOC-DEL-01,A-01,0.0,09-01-2025 23:30,164.2,197.3,135.9,ug/m3,error,"28.6146,77.2089"
E08628,LOC-DEL-02,A-02,NULL,09-01-2025 23:30,123.3,60.2,235.3,µg/m³,MAINT,"28.6196,77.2147"
E08629,LOC-MUM-01,A-01,NULL,09-01-2025 23:30,< 1.0,127.5,15.0,ug/m3,MAINT,"19.0767,72.8786"
E08631,PL-01,S-01,4819.8,09/01/2025 23:45,140.7,124.8,140.9,ug/m3,error,"13.0821,80.2707"
E08632,PL-01,S-02,1643.1,09-01-2025 23:45,,-4.7,,ug/m3,FAULT,"13.0827,80.2713"
E08633,PL-02,S-01,3264.7,09-01-2025 18:15 UTC,164.4,55.6,120.4,mg/Nm3, maint,"19.0769,72.8785"
E08634,PL-03,S-01,1281.0,09-01-2025 23:45,140.3,164.4,183.1,ug/m3,MAINT,"12.9708,77.5951"
E08635,PL-03,S-02,3235.0,09-01-2025 23:45,115.3,86.9,141.0,µg/m³,offline,"12.9729,77.5945"
E08636,PL-03,S-03,4655.9,09-01-2025 23:45,115.6,149.8,151.4,µg/m³,offline,"12.9714,77.5944"
E08637,LOC-DEL-01,A-01,0,09-01-2025 23:45,-4.7,258.0,90.0,ug/m3,MAINT,"28.6139,77.2083"
E08638,LOC-DEL-02,A-02,,09-01-2025 23:45,163.5,110.5,190.6,ug/m3,maintenance,"28.6207,77.2159"
E08639,LOC-MUM-01,A-01,,09-01-2025 23:45,-11.4,98.7,201.2,ug/m3,MAINT,"19.0764,72.8775"
E08640,LOC-BLR-01,A-01,,2025-01-09 23:45:00,63.4,< 2.0,83.9,ug/m3,OK,"12.9724,77.5944"
E08641,PL-01,S-01,2083.1,10/01/2025 00:00,125.0,146.5,143.6,µg/m³,MAINT,"13.0832,80.271"
E08642,PL-01,S-02,2514.4,10-01-2025 00:00,112.1,9999.0,121.7,mg/Nm3,OK,"13.0824,80.2708"
E08643,PL-02,S-01,2716.6,10-01-2025 00:00,8500.0,,219.1,ug/m3,FAULT,"19.0758,72.8777"
E08645,PL-03,S-02,2376.8,10-01-2025 00:00,121.9,129.0,193.7,mg/Nm3,FAULT,"12.9712,77.5952"
E08647,LOC-DEL-01,A-01,NULL,10-01-2025 00:00,211.6,-10.1,158.9,ug/m3,  MAINT ,"28.6142,77.2081"
E08648,LOC-DEL-02,A-02,,10-01-2025 00:00,52.0,113.2,20.0,ug/m3,FAULT,"28.6199,77.2147"
E08649,LOC-MUM-01,A-01,0.0,10-01-2025 00:00,BDL,57.6,78.4,ug/m3,OK,"19.0757,72.8773"
E08650,LOC-BLR-01,A-01,0,10-01-2025 00:00,<1.0,38.1,-12.7,ug/m3,MAINT,"12.9709,77.5947"
E08651,PL-01,S-01,2533.5,10-01-2025 00:15,170.4,89.9,158.3,mg/Nm3,MAINT,"13.0822,80.2711"
E08652,PL-01,S-02,1324.0,10-01-2025 00:15,203.5,152.3,191.9,mg/Nm3,OK,"13.0825,80.2714"
E08653,PL-02,S-01,2184.2,10-01-2025 00:15,15.0,122.5,156.1,µg/m³,OK,"19.0761,72.8787"
E08654,PL-03,S-01,2260.1,10-01-2025 00:15,63.5,178.3,64.3,µg/m³,MAINT,"12.9717,77.5954"
E08655,PL-03,S-02,1781.3,10-01-2025 00:15,112.7,157.8,137.0,µg/m³,FAULT,"12.9726,77.5955"
E08656,PL-03,S-03,4823.2,10-01-2025 00:15,121.6,136.0,176.0,mg/Nm3,OK,"12.9714,77.5955"
E08657,LOC-DEL-01,A-01,NULL,10-01-2025 00:15,6500.0,178.0,104.5,mg/Nm3,ok ,"28.6136,77.2083"
E08658,LOC-DEL-02,A-02,NULL,10-01-2025 00:15,-14.3,67.6,169.3,ug/m3,FAULT,"28.621,77.2151"
E08659,LOC-MUM-01,A-01,,10-01-2025 00:15,80.9,102.3,81.3,ug/m3,OK,"19.0753,72.8779"
E08660,LOC-BLR-01,A-01,NULL,10-01-2025 00:15,103.4,115.7,119.2,ug/m3, maint,"12.9718,77.5952"
E08661,PL-01,S-01,2780.4,10-01-2025 00:30,103.9,104.7,147.1,µg/m³,FAULT,"13.0828,80.2698"
E08662,PL-01,S-02,3016.4,10-01-2025 00:30,70.5,134.2,66.4,ug/m3,maintenance,"13.0839,80.2715"
E08663,PL-02,S-01,1359.5,10-01-2025 00:30,137.3,110.4,121.9,ug/m3,MAINT,"19.0759,72.8769"
E08664,PL-03,S-01,3505.2,10-01-2025 00:30,224.9,108.9,< 5.0,ug/m3,OK,"12.9707,77.5942"
E08665,PL-03,S-02,2624.2,10-01-2025 00:30,70.0,127.4,88.1,ug/m3,OK,"12.9712,77.5943"
E08666,PL-03,S-03,3141.5,10-01-2025 00:30,147.0,218.7,54.8,µg/m³,FAULT,"12.9727,77.5939"
E08667,LOC-DEL-01,A-01,0,09-01-2025 19:00 UTC,37.8,105.8,175.8,ug/m3,ok ,"28.6136,77.2089"
E08669,LOC-MUM-01,A-01,,10-01-2025 00:30,173.5,-13.2,127.9,ug/m3,OK,"19.0757,72.8772"
E08670,LOC-BLR-01,A-01,0.0,10-01-2025 00:30,73.7,166.1,87.6,ug/m3,FAULT,"12.971,77.5945"
E08672,PL-01,S-02,3204.5,10-01-2025 00:45,<2.0,81.6,214.3,ug/m3,FAULT,"13.084,80.2703"
E08673,PL-02,S-01,1804.9,10-01-2025 00:45,191.7,202.9,223.2,ug/m3,OK,"19.0758,72.8769"
E08674,PL-03,S-01,1989.8,10-01-2025 00:45,138.6,22.5,228.6,ug/m3,ok ,"12.9711,77.5948"
E08675,PL-03,S-02,3118.1,10-01-2025 00:45,-6.2,89.3,132.0,ug/m3,FAULT,"12.9718,77.5945"
E08676,PL-03,S-03,2045.8,10-01-2025 00:45,95.4,180.8,69.2,ug/m3,MAINT,"12.9711,77.5939"
E08677,LOC-DEL-01,A-01,NULL,10-01-2025 00:45,50.6,160.8,62.5,µg/m³,OK,"28.6135,77.2096"
E08678,LOC-DEL-02,A-02,NULL,10-01-2025 00:45,173.5,114.5,80.7,ug/m3,OK,"28.6193,77.2147"
E08679,LOC-MUM-01,A-01,0.0,10-01-2025 00:45,57.9,38.8,119.4,ug/m3,  MAINT ,"19.0764,72.8783"
E08680,LOC-BLR-01,A-01,0,10-01-2025 00:45,101.9,74.9,68.7,ug/m3, maint,"12.9723,77.5952"
E08681,PL-01,S-01,3535.7,10-01-2025 01:00,157.7,146.7,110.1,ug/m3,OK,"13.0822,80.27"
E08682,PL-01,S-02,3265.4,10-01-2025 01:00,133.3,150.9,< 5.0,ug/m3,MAINT,"13.084,80.2705"
E08683,PL-02,S-01,2792.5,10-01-2025 01:00,89.6,56.8,141.5,ug/m3,FAULT,"19.0766,72.877"
E08685,PL-03,S-02,3068.1,09-01-2025 24:00,121.9,162.8,-11.6,ug/m3,MAINT,"12.9714,77.5951"
E08686,PL-03,S-03,2430.3,10-01-2025 01:00,132.7,134.8,73.5,mg/Nm3,FAULT,"12.971,77.5945"
E08687,LOC-DEL-01,A-01,,10-01-2025 01:00,164.6,119.9,80.5,mg/Nm3,OK,"28.6133,77.2092"
E08688,LOC-DEL-02,A-02,NULL,09-01-2025 19:30 UTC,9999.0,248.6,122.1,ug/m3,FAULT,"28.6197,77.2141"
E08689,LOC-MUM-01,A-01,0.0,10-01-2025 01:00,95.1,55.9,160.1,ug/m3,  OK  ,"19.0754,72.8785"
E08690,LOC-BLR-01,A-01,NULL,09-01-2025 24:00,15.0,BDL,91.8,ug/m3,MAINT,"12.9717,77.5937"
E08691,PL-01,S-01,1169.8,10-01-2025 01:15,137.0,54.1,128.1,ug/m3,  OK  ,"13.0822,80.271"
E08692,PL-01,S-02,3704.6,10-01-2025 01:15,64.2,138.6,137.2,ug/m3,Error 404,"13.0823,80.2709"
E08693,PL-02,S-01,2716.3,10-01-2025 01:15,29.9,15.0,-8.8,ug/m3,OK,"19.075,72.8779"
E08694,PL-03,S-01,1796.3,10-01-2025 01:15,55.4,138.0,104.8,ug/m3,MAINT,"12.9721,77.5945"
E08695,PL-03,S-02,4992.6,10-01-2025 01:15,81.5,47.4,88.4,ug/m3,MAINT,"12.9716,77.5942"
E08696,PL-03,S-03,4059.9,10-01-2025 01:15,128.9,146.5,136.9,ug/m3,OK,"12.9722,77.5957"
E08697,LOC-DEL-01,A-01,0.0,10-01-2025 01:15,15.0,182.3,115.3,mg/Nm3,OK,"28.6141,77.2098"
E08698,LOC-DEL-02,A-02,NULL,09-01-2025 19:45 UTC,139.9,BDL,123.6,ug/m3,MAINT,"28.6209,77.2156"
E08699,LOC-MUM-01,A-01,,10/01/2025 01:15,209.2,BDL,211.4,ug/m3,OK,"19.0762,72.8775"
E08700,LOC-BLR-01,A-01,NULL,10-01-2025 01:15,135.0,-6.9,112.9,ug/m3,ok ,"12.9717,77.5949"
E08702,PL-01,S-02,1936.2,10-01-2025 01:30,129.2,120.6,133.9,ug/m3,OFFLINE,"13.0829,80.271"
E08703,PL-02,S-01,3563.8,10-01-2025 01:30,61.0,83.5,-5.8,ug/m3,ok ,"19.0763,72.8786"
E08704,PL-03,S-01,2380.4,10-01-2025 01:30,72.8,146.9,143.1,ug/m3,MAINT,"12.9723,77.5937"
E08705,PL-03,S-02,3721.8,10-01-2025 01:30,182.2,48.4,138.9,ug/m3,  MAINT ,"12.9722,77.5949"
