Rule,Step,Record_ID,Column,Old,New
R5,,E17849,SO2,,428.14063157894736
R5,,E17859,SO2,,428.14063157894736
R5,,E17909,SO2,,428.14063157894736
R5,,E18119,SO2,,428.14063157894736
R5,,E18179,SO2,,428.14063157894736
R5,,E18339,SO2,,428.14063157894736
R5,,E18529,SO2,,428.14063157894736
R5,,E18749,SO2,,428.14063157894736
R5,,E18789,SO2,,428.14063157894736
R5,,E18989,SO2,,428.14063157894736
R5,,E19029,SO2,,428.14063157894736
R5,,E19109,SO2,,428.14063157894736
R5,,E19529,SO2,,428.14063157894736
R5,,E19549,SO2,,428.14063157894736
R5,,E19769,SO2,,428.14063157894736
R5,,E19789,SO2,,428.14063157894736
R5,,E19889,SO2,,428.14063157894736
R5,,E19899,SO2,,428.14063157894736
R5,,E20349,SO2,,428.14063157894736
R5,,E20549,SO2,,428.14063157894736
R5,,E20559,SO2,,428.14063157894736
R5,,E20689,SO2,,428.14063157894736
R5,,E20839,SO2,,428.14063157894736
R5,,E20899,SO2,,428.14063157894736
R5,,E21039,SO2,,428.14063157894736
R5,,E21089,SO2,,428.14063157894736
R5,,E21149,SO2,,428.14063157894736
R5,,E21169,SO2,,428.14063157894736
R5,,E21199,SO2,,428.14063157894736
R5,,E21339,SO2,,428.14063157894736
R5,,E21449,SO2,,428.14063157894736
R5,,E21469,SO2,,428.14063157894736
R5,,E21479,SO2,,428.14063157894736
R5,,E21689,SO2,,428.14063157894736
R5,,E21739,SO2,,428.14063157894736
R5,,E21769,SO2,,428.14063157894736
R5,,E21829,SO2,,428.14063157894736
R5,,E21939,SO2,,428.14063157894736
R5,,E21959,SO2,,428.14063157894736
R5,,E22139,SO2,,428.14063157894736
R5,,E22249,SO2,,428.14063157894736
R5,,E22289,SO2,,428.14063157894736
R5,,E22339,SO2,,428.14063157894736
R5,,E22359,SO2,,428.14063157894736
R5,,E22379,SO2,,428.14063157894736
R5,,E22559,SO2,,428.14063157894736
R5,,E22609,SO2,,428.14063157894736
R5,,E22649,SO2,,428.14063157894736
R5,,E22759,SO2,,428.14063157894736
R5,,E22839,SO2,,428.14063157894736
R5,,E23009,SO2,,428.14063157894736
R5,,E23149,SO2,,428.14063157894736
R5,,E23209,SO2,,428.14063157894736
R5,,E23349,SO2,,428.14063157894736
R5,,E23379,SO2,,428.14063157894736
R5,,E23399,SO2,,428.14063157894736
R5,,E23419,SO2,,428.14063157894736
R5,,E23439,SO2,,428.14063157894736
R5,,E23469,SO2,,428.14063157894736
R5,,E23479,SO2,,428.14063157894736
R5,,E23539,SO2,,428.14063157894736
R5,,E23569,SO2,,428.14063157894736
R5,,E23609,SO2,,428.14063157894736
R5,,E23799,SO2,,428.14063157894736
R5,,E23819,SO2,,428.14063157894736
R5,,E24089,SO2,,428.14063157894736
R5,,E24279,SO2,,428.14063157894736
R5,,E24469,SO2,,428.14063157894736
R5,,E24509,SO2,,428.14063157894736
R5,,E24669,SO2,,428.14063157894736
R5,,E24689,SO2,,428.14063157894736
R5,,E24759,SO2,,428.14063157894736
R5,,E24879,SO2,,428.14063157894736
R5,,E24989,SO2,,428.14063157894736
R5,,E25059,SO2,,428.14063157894736
R5,,E25149,SO2,,428.14063157894736
R5,,E25299,SO2,,428.14063157894736
R5,,E25319,SO2,,428.14063157894736
R5,,E25399,SO2,,428.14063157894736
R5,,E26059,SO2,,428.14063157894736
R5,,E26099,SO2,,428.14063157894736
R5,,E26109,SO2,,428.14063157894736
R5,,E26339,SO2,,428.14063157894736
R5,,E26359,SO2,,428.14063157894736
R5,,E26449,SO2,,428.14063157894736
R5,,E26559,SO2,,428.14063157894736
R5,,E26589,SO2,,428.14063157894736
R5,,E26799,SO2,,428.14063157894736
R5,,E26959,SO2,,428.14063157894736
R5,,E27019,SO2,,428.14063157894736
R5,,E27109,SO2,,428.14063157894736
R5,,E27229,SO2,,428.14063157894736
R5,,E27439,SO2,,428.14063157894736
R5,,E27479,SO2,,428.14063157894736
R5,,E27629,SO2,,428.14063157894736
R5,,E27769,SO2,,428.14063157894736
R5,,E27829,SO2,,428.14063157894736
R5,,E27909,SO2,,428.14063157894736
R5,,E27939,SO2,,428.14063157894736
R5,,E27959,SO2,,428.14063157894736
R5,,E27969,SO2,,428.14063157894736
R5,,E27979,SO2,,428.14063157894736
R5,,E28009,SO2,,428.14063157894736
R5,,E28059,SO2,,428.14063157894736
R5,,E28119,SO2,,428.14063157894736
R5,,E28129,SO2,,428.14063157894736
R5,,E28209,SO2,,428.14063157894736
R5,,E28219,SO2,,428.14063157894736
R5,,E28449,SO2,,428.14063157894736
R5,,E28499,SO2,,428.14063157894736
R5,,E28539,SO2,,428.14063157894736
R5,,E28609,SO2,,428.14063157894736
R5,,E28699,SO2,,428.14063157894736
R5,,E28749,SO2,,428.14063157894736
R5,,E00021,SO2,,423.3167848206839
R5,,E00041,SO2,,423.3167848206839
R5,,E00091,SO2,,423.3167848206839
R5,,E00151,SO2,,423.3167848206839
R5,,E00161,SO2,,423.3167848206839
R5,,E00191,SO2,,423.3167848206839
R5,,E00271,SO2,,423.3167848206839
R5,,E00391,SO2,,423.3167848206839
R5,,E00411,SO2,,423.3167848206839
R5,,E00431,SO2,,423.3167848206839
R5,,E00521,SO2,,423.3167848206839
R5,,E00562,SO2,,423.3167848206839
R5,,E00661,SO2,,423.3167848206839
R5,,E00702,SO2,,423.3167848206839
R5,,E00861,SO2,,423.3167848206839
R5,,E00891,SO2,,423.3167848206839
R5,,E00892,SO2,,423.3167848206839
R5,,E00962,SO2,,423.3167848206839
R5,,E01062,SO2,,423.3167848206839
R5,,E01131,SO2,,423.3167848206839
R5,,E01132,SO2,,423.3167848206839
R5,,E01202,SO2,,423.3167848206839
R5,,E01321,SO2,,423.3167848206839
R5,,E01452,SO2,,423.3167848206839
R5,,E01461,SO2,,423.3167848206839
R5,,E01482,SO2,,423.3167848206839
R5,,E01531,SO2,,423.3167848206839
R5,,E01562,SO2,,423.3167848206839
R5,,E01592,SO2,,423.3167848206839
R5,,E01631,SO2,,423.3167848206839
R5,,E01712,SO2,,423.3167848206839
R5,,E01731,SO2,,423.3167848206839
R5,,E01762,SO2,,423.3167848206839
R5,,E01812,SO2,,423.3167848206839
R5,,E01922,SO2,,423.3167848206839
R5,,E02031,SO2,,423.3167848206839
R5,,E02212,SO2,,423.3167848206839
R5,,E02252,SO2,,423.3167848206839
R5,,E02301,SO2,,423.3167848206839
R5,,E02311,SO2,,423.3167848206839
R5,,E02371,SO2,,423.3167848206839
R5,,E02382,SO2,,423.3167848206839
R5,,E02401,SO2,,423.3167848206839
R5,,E02411,SO2,,423.3167848206839
R5,,E02412,SO2,,423.3167848206839
R5,,E02431,SO2,,423.3167848206839
R5,,E02451,SO2,,423.3167848206839
R5,,E02491,SO2,,423.3167848206839
R5,,E02561,SO2,,423.3167848206839
R5,,E02611,SO2,,423.3167848206839
R5,,E02622,SO2,,423.3167848206839
R5,,E02662,SO2,,423.3167848206839
R5,,E02742,SO2,,423.3167848206839
R5,,E02822,SO2,,423.3167848206839
R5,,E02841,SO2,,423.3167848206839
R5,,E02862,SO2,,423.3167848206839
R5,,E02892,SO2,,423.3167848206839
R5,,E03011,SO2,,423.3167848206839
R5,,E03172,SO2,,423.3167848206839
R5,,E03212,SO2,,423.3167848206839
R5,,E03242,SO2,,423.3167848206839
R5,,E03261,SO2,,423.3167848206839
R5,,E03271,SO2,,423.3167848206839
R5,,E03281,SO2,,423.3167848206839
R5,,E03351,SO2,,423.3167848206839
R5,,E03362,SO2,,423.3167848206839
R5,,E03371,SO2,,423.3167848206839
R5,,E03412,SO2,,423.3167848206839
R5,,E03422,SO2,,423.3167848206839
R5,,E03441,SO2,,423.3167848206839
R5,,E03451,SO2,,423.3167848206839
R5,,E03472,SO2,,423.3167848206839
R5,,E03522,SO2,,423.3167848206839
R5,,E03532,SO2,,423.3167848206839
R5,,E03572,SO2,,423.3167848206839
R5,,E03592,SO2,,423.3167848206839
R5,,E03622,SO2,,423.3167848206839
R5,,E03661,SO2,,423.3167848206839
R5,,E03681,SO2,,423.3167848206839
R5,,E03771,SO2,,423.3167848206839
R5,,E03832,SO2,,423.3167848206839
R5,,E03912,SO2,,423.3167848206839
R5,,E04002,SO2,,423.3167848206839
R5,,E04031,SO2,,423.3167848206839
R5,,E04142,SO2,,423.3167848206839
R5,,E04171,SO2,,423.3167848206839
R5,,E04191,SO2,,423.3167848206839
R5,,E04211,SO2,,423.3167848206839
R5,,E04231,SO2,,423.3167848206839
R5,,E04242,SO2,,423.3167848206839
R5,,E04252,SO2,,423.3167848206839
R5,,E04282,SO2,,423.3167848206839
R5,,E04291,SO2,,423.3167848206839
R5,,E04342,SO2,,423.3167848206839
R5,,E04351,SO2,,423.3167848206839
R5,,E04372,SO2,,423.3167848206839
R5,,E04401,SO2,,423.3167848206839
R5,,E04481,SO2,,423.3167848206839
R5,,E04491,SO2,,423.3167848206839
R5,,E04541,SO2,,423.3167848206839
R5,,E04592,SO2,,423.3167848206839
R5,,E04682,SO2,,423.3167848206839
R5,,E04712,SO2,,423.3167848206839
R5,,E04812,SO2,,423.3167848206839
R5,,E04851,SO2,,423.3167848206839
R5,,E04852,SO2,,423.3167848206839
R5,,E04861,SO2,,423.3167848206839
R5,,E04881,SO2,,423.3167848206839
R5,,E04921,SO2,,423.3167848206839
R5,,E05041,SO2,,423.3167848206839
R5,,E05082,SO2,,423.3167848206839
R5,,E05092,SO2,,423.3167848206839
R5,,E05121,SO2,,423.3167848206839
R5,,E05202,SO2,,423.3167848206839
R5,,E05262,SO2,,423.3167848206839
R5,,E05272,SO2,,423.3167848206839
R5,,E05312,SO2,,423.3167848206839
R5,,E05421,SO2,,423.3167848206839
R5,,E05451,SO2,,423.3167848206839
R5,,E05491,SO2,,423.3167848206839
R5,,E05511,SO2,,423.3167848206839
R5,,E05531,SO2,,423.3167848206839
R5,,E05671,SO2,,423.3167848206839
R5,,E05701,SO2,,423.3167848206839
R5,,E05772,SO2,,423.3167848206839
R5,,E05782,SO2,,423.3167848206839
R5,,E05792,SO2,,423.3167848206839
R5,,E05872,SO2,,423.3167848206839
R5,,E05912,SO2,,423.3167848206839
R5,,E05941,SO2,,423.3167848206839
R5,,E06062,SO2,,423.3167848206839
R5,,E06071,SO2,,423.3167848206839
R5,,E06072,SO2,,423.3167848206839
R5,,E06122,SO2,,423.3167848206839
R5,,E06151,SO2,,423.3167848206839
R5,,E06301,SO2,,423.3167848206839
R5,,E06382,SO2,,423.3167848206839
R5,,E06421,SO2,,423.3167848206839
R5,,E06602,SO2,,423.3167848206839
R5,,E06651,SO2,,423.3167848206839
R5,,E06671,SO2,,423.3167848206839
R5,,E06711,SO2,,423.3167848206839
R5,,E06721,SO2,,423.3167848206839
R5,,E06762,SO2,,423.3167848206839
R5,,E06782,SO2,,423.3167848206839
R5,,E06791,SO2,,423.3167848206839
R5,,E06812,SO2,,423.3167848206839
R5,,E06871,SO2,,423.3167848206839
R5,,E06881,SO2,,423.3167848206839
R5,,E06952,SO2,,423.3167848206839
R5,,E07041,SO2,,423.3167848206839
R5,,E07111,SO2,,423.3167848206839
R5,,E07192,SO2,,423.3167848206839
R5,,E07422,SO2,,423.3167848206839
R5,,E07471,SO2,,423.3167848206839
R5,,E07482,SO2,,423.3167848206839
R5,,E07592,SO2,,423.3167848206839
R5,,E07631,SO2,,423.3167848206839
R5,,E07651,SO2,,423.3167848206839
R5,,E07671,SO2,,423.3167848206839
R5,,E07681,SO2,,423.3167848206839
R5,,E07682,SO2,,423.3167848206839
R5,,E07732,SO2,,423.3167848206839
R5,,E07771,SO2,,423.3167848206839
R5,,E07802,SO2,,423.3167848206839
R5,,E07811,SO2,,423.3167848206839
R5,,E07832,SO2,,423.3167848206839
R5,,E07892,SO2,,423.3167848206839
R5,,E07902,SO2,,423.3167848206839
R5,,E07941,SO2,,423.3167848206839
R5,,E07982,SO2,,423.3167848206839
R5,,E08022,SO2,,423.3167848206839
R5,,E08041,SO2,,423.3167848206839
R5,,E08042,SO2,,423.3167848206839
R5,,E08062,SO2,,423.3167848206839
R5,,E08102,SO2,,423.3167848206839
R5,,E08131,SO2,,423.3167848206839
R5,,E08181,SO2,,423.3167848206839
R5,,E08222,SO2,,423.3167848206839
R5,,E08241,SO2,,423.3167848206839
R5,,E08301,SO2,,423.3167848206839
R5,,E08311,SO2,,423.3167848206839
R5,,E08422,SO2,,423.3167848206839
R5,,E08451,SO2,,423.3167848206839
R5,,E08452,SO2,,423.3167848206839
R5,,E08581,SO2,,423.3167848206839
R5,,E08632,SO2,,423.3167848206839
R5,,E08772,SO2,,423.3167848206839
R5,,E08791,SO2,,423.3167848206839
R5,,E08851,SO2,,423.3167848206839
R5,,E08902,SO2,,423.3167848206839
R5,,E08921,SO2,,423.3167848206839
R5,,E08932,SO2,,423.3167848206839
R5,,E08972,SO2,,423.3167848206839
R5,,E09252,SO2,,423.3167848206839
R5,,E09332,SO2,,423.3167848206839
R5,,E09352,SO2,,423.3167848206839
R5,,E09361,SO2,,423.3167848206839
R5,,E09372,SO2,,423.3167848206839
R5,,E09431,SO2,,423.3167848206839
R5,,E09591,SO2,,423.3167848206839
R5,,E09611,SO2,,423.3167848206839
R5,,E09652,SO2,,423.3167848206839
R5,,E09701,SO2,,423.3167848206839
R5,,E09732,SO2,,423.3167848206839
R5,,E09741,SO2,,423.3167848206839
R5,,E09802,SO2,,423.3167848206839
R5,,E09911,SO2,,423.3167848206839
R5,,E09961,SO2,,423.3167848206839
R5,,E09972,SO2,,423.3167848206839
R5,,E10021,SO2,,423.3167848206839
R5,,E10031,SO2,,423.3167848206839
R5,,E10041,SO2,,423.3167848206839
R5,,E10091,SO2,,423.3167848206839
R5,,E10131,SO2,,423.3167848206839
R5,,E10181,SO2,,423.3167848206839
R5,,E10212,SO2,,423.3167848206839
R5,,E10221,SO2,,423.3167848206839
R5,,E10282,SO2,,423.3167848206839
R5,,E10292,SO2,,423.3167848206839
R5,,E10341,SO2,,423.3167848206839
R5,,E10442,SO2,,423.3167848206839
R5,,E10472,SO2,,423.3167848206839
R5,,E10491,SO2,,423.3167848206839
R5,,E10522,SO2,,423.3167848206839
R5,,E10552,SO2,,423.3167848206839
R5,,E10621,SO2,,423.3167848206839
R5,,E10671,SO2,,423.3167848206839
R5,,E10711,SO2,,423.3167848206839
R5,,E10802,SO2,,423.3167848206839
R5,,E10852,SO2,,423.3167848206839
R5,,E10921,SO2,,423.3167848206839
R5,,E10922,SO2,,423.3167848206839
R5,,E10952,SO2,,423.3167848206839
R5,,E10971,SO2,,423.3167848206839
R5,,E11032,SO2,,423.3167848206839
R5,,E11092,SO2,,423.3167848206839
R5,,E11122,SO2,,423.3167848206839
R5,,E11131,SO2,,423.3167848206839
R5,,E11152,SO2,,423.3167848206839
R5,,E11181,SO2,,423.3167848206839
R5,,E11322,SO2,,423.3167848206839
R5,,E11351,SO2,,423.3167848206839
R5,,E11382,SO2,,423.3167848206839
R5,,E11471,SO2,,423.3167848206839
R5,,E11662,SO2,,423.3167848206839
R5,,E11751,SO2,,423.3167848206839
R5,,E11821,SO2,,423.3167848206839
R5,,E11862,SO2,,423.3167848206839
R5,,E11892,SO2,,423.3167848206839
R5,,E11912,SO2,,423.3167848206839
R5,,E11981,SO2,,423.3167848206839
R5,,E11982,SO2,,423.3167848206839
R5,,E12012,SO2,,423.3167848206839
R5,,E12061,SO2,,423.3167848206839
R5,,E12082,SO2,,423.3167848206839
R5,,E12101,SO2,,423.3167848206839
R5,,E12151,SO2,,423.3167848206839
R5,,E12191,SO2,,423.3167848206839
R5,,E12261,SO2,,423.3167848206839
R5,,E12272,SO2,,423.3167848206839
R5,,E12291,SO2,,423.3167848206839
R5,,E12381,SO2,,423.3167848206839
R5,,E12382,SO2,,423.3167848206839
R5,,E12421,SO2,,423.3167848206839
R5,,E12441,SO2,,423.3167848206839
R5,,E12452,SO2,,423.3167848206839
R5,,E12472,SO2,,423.3167848206839
R5,,E12481,SO2,,423.3167848206839
R5,,E12512,SO2,,423.3167848206839
R5,,E12561,SO2,,423.3167848206839
R5,,E12572,SO2,,423.3167848206839
R5,,E12622,SO2,,423.3167848206839
R5,,E12671,SO2,,423.3167848206839
R5,,E12681,SO2,,423.3167848206839
R5,,E12692,SO2,,423.3167848206839
R5,,E12721,SO2,,423.3167848206839
R5,,E12751,SO2,,423.3167848206839
R5,,E12782,SO2,,423.3167848206839
R5,,E12802,SO2,,423.3167848206839
R5,,E12861,SO2,,423.3167848206839
R5,,E12891,SO2,,423.3167848206839
R5,,E12941,SO2,,423.3167848206839
R5,,E12962,SO2,,423.3167848206839
R5,,E13032,SO2,,423.3167848206839
R5,,E13042,SO2,,423.3167848206839
R5,,E13051,SO2,,423.3167848206839
R5,,E13091,SO2,,423.3167848206839
R5,,E13111,SO2,,423.3167848206839
R5,,E13212,SO2,,423.3167848206839
R5,,E13231,SO2,,423.3167848206839
R5,,E13251,SO2,,423.3167848206839
R5,,E13262,SO2,,423.3167848206839
R5,,E13331,SO2,,423.3167848206839
R5,,E13332,SO2,,423.3167848206839
R5,,E13341,SO2,,423.3167848206839
R5,,E13342,SO2,,423.3167848206839
R5,,E13351,SO2,,423.3167848206839
R5,,E13392,SO2,,423.3167848206839
R5,,E13412,SO2,,423.3167848206839
R5,,E13452,SO2,,423.3167848206839
R5,,E13481,SO2,,423.3167848206839
R5,,E13652,SO2,,423.3167848206839
R5,,E13782,SO2,,423.3167848206839
R5,,E13802,SO2,,423.3167848206839
R5,,E13822,SO2,,423.3167848206839
R5,,E13871,SO2,,423.3167848206839
R5,,E13912,SO2,,423.3167848206839
R5,,E13932,SO2,,423.3167848206839
R5,,E14012,SO2,,423.3167848206839
R5,,E14042,SO2,,423.3167848206839
R5,,E14071,SO2,,423.3167848206839
R5,,E14092,SO2,,423.3167848206839
R5,,E14182,SO2,,423.3167848206839
R5,,E14202,SO2,,423.3167848206839
R5,,E14282,SO2,,423.3167848206839
R5,,E14421,SO2,,423.3167848206839
R5,,E14442,SO2,,423.3167848206839
R5,,E14491,SO2,,423.3167848206839
R5,,E14502,SO2,,423.3167848206839
R5,,E14552,SO2,,423.3167848206839
R5,,E14601,SO2,,423.3167848206839
R5,,E14641,SO2,,423.3167848206839
R5,,E14741,SO2,,423.3167848206839
R5,,E14762,SO2,,423.3167848206839
R5,,E14862,SO2,,423.3167848206839
R5,,E14902,SO2,,423.3167848206839
R5,,E14951,SO2,,423.3167848206839
R5,,E14992,SO2,,423.3167848206839
R5,,E15002,SO2,,423.3167848206839
R5,,E15021,SO2,,423.3167848206839
R5,,E15221,SO2,,423.3167848206839
R5,,E15231,SO2,,423.3167848206839
R5,,E15251,SO2,,423.3167848206839
R5,,E15411,SO2,,423.3167848206839
R5,,E15602,SO2,,423.3167848206839
R5,,E15631,SO2,,423.3167848206839
R5,,E15641,SO2,,423.3167848206839
R5,,E15671,SO2,,423.3167848206839
R5,,E15711,SO2,,423.3167848206839
R5,,E15872,SO2,,423.3167848206839
R5,,E15952,SO2,,423.3167848206839
R5,,E16002,SO2,,423.3167848206839
R5,,E16011,SO2,,423.3167848206839
R5,,E16082,SO2,,423.3167848206839
R5,,E16181,SO2,,423.3167848206839
R5,,E16301,SO2,,423.3167848206839
R5,,E16302,SO2,,423.3167848206839
R5,,E16322,SO2,,423.3167848206839
R5,,E16351,SO2,,423.3167848206839
R5,,E16371,SO2,,423.3167848206839
R5,,E16381,SO2,,423.3167848206839
R5,,E16401,SO2,,423.3167848206839
R5,,E16601,SO2,,423.3167848206839
R5,,E16711,SO2,,423.3167848206839
R5,,E16741,SO2,,423.3167848206839
R5,,E16742,SO2,,423.3167848206839
R5,,E16772,SO2,,423.3167848206839
R5,,E16892,SO2,,423.3167848206839
R5,,E16942,SO2,,423.3167848206839
R5,,E17021,SO2,,423.3167848206839
R5,,E17072,SO2,,423.3167848206839
R5,,E17081,SO2,,423.3167848206839
R5,,E17102,SO2,,423.3167848206839
R5,,E17121,SO2,,423.3167848206839
R5,,E17151,SO2,,423.3167848206839
R5,,E17161,SO2,,423.3167848206839
R5,,E17182,SO2,,423.3167848206839
R5,,E17242,SO2,,423.3167848206839
R5,,E17272,SO2,,423.3167848206839
R5,,E17322,SO2,,423.3167848206839
R5,,E17341,SO2,,423.3167848206839
R5,,E17361,SO2,,423.3167848206839
R5,,E17382,SO2,,423.3167848206839
R5,,E17402,SO2,,423.3167848206839
R5,,E17421,SO2,,423.3167848206839
R5,,E17452,SO2,,423.3167848206839
R5,,E17461,SO2,,423.3167848206839
R5,,E17491,SO2,,423.3167848206839
R5,,E17511,SO2,,423.3167848206839
R5,,E17541,SO2,,423.3167848206839
R5,,E17571,SO2,,423.3167848206839
R5,,E17662,SO2,,423.3167848206839
R5,,E17672,SO2,,423.3167848206839
R5,,E17711,SO2,,423.3167848206839
R5,,E17742,SO2,,423.3167848206839
R5,,E17821,SO2,,423.3167848206839
R5,,E17841,SO2,,423.3167848206839
R5,,E17851,SO2,,423.3167848206839
R5,,E17931,SO2,,423.3167848206839
R5,,E17962,SO2,,423.3167848206839
R5,,E18042,SO2,,423.3167848206839
R5,,E18072,SO2,,423.3167848206839
R5,,E18132,SO2,,423.3167848206839
R5,,E18151,SO2,,423.3167848206839
R5,,E18162,SO2,,423.3167848206839
R5,,E18171,SO2,,423.3167848206839
R5,,E18271,SO2,,423.3167848206839
R5,,E18302,SO2,,423.3167848206839
R5,,E18331,SO2,,423.3167848206839
R5,,E18391,SO2,,423.3167848206839
R5,,E18422,SO2,,423.3167848206839
R5,,E18452,SO2,,423.3167848206839
R5,,E18461,SO2,,423.3167848206839
R5,,E18551,SO2,,423.3167848206839
R5,,E18611,SO2,,423.3167848206839
R5,,E18661,SO2,,423.3167848206839
R5,,E18662,SO2,,423.3167848206839
R5,,E18671,SO2,,423.3167848206839
R5,,E18672,SO2,,423.3167848206839
R5,,E18702,SO2,,423.3167848206839
R5,,E18801,SO2,,423.3167848206839
R5,,E18811,SO2,,423.3167848206839
R5,,E19081,SO2,,423.3167848206839
R5,,E19092,SO2,,423.3167848206839
R5,,E19171,SO2,,423.3167848206839
R5,,E19172,SO2,,423.3167848206839
R5,,E19182,SO2,,423.3167848206839
R5,,E19202,SO2,,423.3167848206839
R5,,E19221,SO2,,423.3167848206839
R5,,E19322,SO2,,423.3167848206839
R5,,E19382,SO2,,423.3167848206839
R5,,E19391,SO2,,423.3167848206839
R5,,E19392,SO2,,423.3167848206839
R5,,E19442,SO2,,423.3167848206839
R5,,E19581,SO2,,423.3167848206839
R5,,E19602,SO2,,423.3167848206839
R5,,E19631,SO2,,423.3167848206839
R5,,E19651,SO2,,423.3167848206839
R5,,E19692,SO2,,423.3167848206839
R5,,E19742,SO2,,423.3167848206839
R5,,E19751,SO2,,423.3167848206839
R5,,E19771,SO2,,423.3167848206839
R5,,E19792,SO2,,423.3167848206839
R5,,E19841,SO2,,423.3167848206839
R5,,E19872,SO2,,423.3167848206839
R5,,E19922,SO2,,423.3167848206839
R5,,E19951,SO2,,423.3167848206839
R5,,E20021,SO2,,423.3167848206839
R5,,E20022,SO2,,423.3167848206839
R5,,E20042,SO2,,423.3167848206839
R5,,E20071,SO2,,423.3167848206839
R5,,E20092,SO2,,423.3167848206839
R5,,E20101,SO2,,423.3167848206839
R5,,E20141,SO2,,423.3167848206839
R5,,E20142,SO2,,423.3167848206839
R5,,E20162,SO2,,423.3167848206839
R5,,E20171,SO2,,423.3167848206839
R5,,E20281,SO2,,423.3167848206839
R5,,E20352,SO2,,423.3167848206839
R5,,E20402,SO2,,423.3167848206839
R5,,E20422,SO2,,423.3167848206839
R5,,E20432,SO2,,423.3167848206839
R5,,E20452,SO2,,423.3167848206839
R5,,E20511,SO2,,423.3167848206839
R5,,E20521,SO2,,423.3167848206839
R5,,E20591,SO2,,423.3167848206839
R5,,E20662,SO2,,423.3167848206839
R5,,E20671,SO2,,423.3167848206839
R5,,E20711,SO2,,423.3167848206839
R5,,E20772,SO2,,423.3167848206839
R5,,E20811,SO2,,423.3167848206839
R5,,E20831,SO2,,423.3167848206839
R5,,E20921,SO2,,423.3167848206839
R5,,E20951,SO2,,423.3167848206839
R5,,E21022,SO2,,423.3167848206839
R5,,E21051,SO2,,423.3167848206839
R5,,E21111,SO2,,423.3167848206839
R5,,E21121,SO2,,423.3167848206839
R5,,E21172,SO2,,423.3167848206839
R5,,E21231,SO2,,423.3167848206839
R5,,E21232,SO2,,423.3167848206839
R5,,E21272,SO2,,423.3167848206839
R5,,E21292,SO2,,423.3167848206839
R5,,E21372,SO2,,423.3167848206839
R5,,E21441,SO2,,423.3167848206839
R5,,E21552,SO2,,423.3167848206839
R5,,E21572,SO2,,423.3167848206839
R5,,E21581,SO2,,423.3167848206839
R5,,E21631,SO2,,423.3167848206839
R5,,E21712,SO2,,423.3167848206839
R5,,E21772,SO2,,423.3167848206839
R5,,E21822,SO2,,423.3167848206839
R5,,E22021,SO2,,423.3167848206839
R5,,E22031,SO2,,423.3167848206839
R5,,E22042,SO2,,423.3167848206839
R5,,E22081,SO2,,423.3167848206839
R5,,E22092,SO2,,423.3167848206839
R5,,E22121,SO2,,423.3167848206839
R5,,E22142,SO2,,423.3167848206839
R5,,E22191,SO2,,423.3167848206839
R5,,E22232,SO2,,423.3167848206839
R5,,E22241,SO2,,423.3167848206839
R5,,E22261,SO2,,423.3167848206839
R5,,E22392,SO2,,423.3167848206839
R5,,E22442,SO2,,423.3167848206839
R5,,E22471,SO2,,423.3167848206839
R5,,E22602,SO2,,423.3167848206839
R5,,E22612,SO2,,423.3167848206839
R5,,E22621,SO2,,423.3167848206839
R5,,E22712,SO2,,423.3167848206839
R5,,E22741,SO2,,423.3167848206839
R5,,E22742,SO2,,423.3167848206839
R5,,E22781,SO2,,423.3167848206839
R5,,E22832,SO2,,423.3167848206839
R5,,E22861,SO2,,423.3167848206839
R5,,E22891,SO2,,423.3167848206839
R5,,E22901,SO2,,423.3167848206839
R5,,E22961,SO2,,423.3167848206839
R5,,E22962,SO2,,423.3167848206839
R5,,E22971,SO2,,423.3167848206839
R5,,E23032,SO2,,423.3167848206839
R5,,E23171,SO2,,423.3167848206839
R5,,E23182,SO2,,423.3167848206839
R5,,E23191,SO2,,423.3167848206839
R5,,E23192,SO2,,423.3167848206839
R5,,E23241,SO2,,423.3167848206839
R5,,E23301,SO2,,423.3167848206839
R5,,E23401,SO2,,423.3167848206839
R5,,E23412,SO2,,423.3167848206839
R5,,E23431,SO2,,423.3167848206839
R5,,E23491,SO2,,423.3167848206839
R5,,E23541,SO2,,423.3167848206839
R5,,E23631,SO2,,423.3167848206839
R5,,E23642,SO2,,423.3167848206839
R5,,E23751,SO2,,423.3167848206839
R5,,E23772,SO2,,423.3167848206839
