Plant_ID,Stack_ID,TS,Source_Type,Sector,PM2.5,SO2,NOx,Unit,Status,Lat,Lon,AQI_Overall,AQI_Category,Any_Exceedance,Hour,DayOfWeek
PL-03,S-03,2025-01-10 19:00:00,Stack,Steel,165.84158415841583,111.88118811881188,239.00990099009903,ug/m3,FAULT,12.97,77.59,331.68316831683165,Very Poor,True,19.0,Friday
LOC-BLR-01,A-01,2025-01-10 19:00:00,Ambient,,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,19.0,Friday
PL-03,S-02,2025-01-10 19:00:00,Stack,Steel,176.4,105.0,98.2,ug/m3,OK,12.97,77.6,352.8,Very Poor,True,19.0,Friday
PL-01,S-02,2025-01-10 19:00:00,Stack,Power,157.44897959183675,103.46938775510203,157.14285714285714,ug/m3,FAULT,13.08,80.27,314.8979591836735,Very Poor,True,19.0,Friday
PL-01,S-02,2025-01-10 19:15:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,19.0,Friday
LOC-BLR-01,A-01,2025-01-10 19:15:00,Ambient,,110.7,132.20000000000002,133.9,ug/m3,FAULT,12.97,77.59,221.4,Poor,True,19.0,Friday
LOC-DEL-01,A-01,2025-01-10 19:15:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,19.0,Friday
PL-03,S-01,2025-01-10 19:15:00,Stack,Steel,111.72727272727272,448.7,144.81818181818178,ug/m3,FAULT,12.97,77.59,673.05,Severe,True,19.0,Friday
PL-01,S-01,2025-01-10 19:15:00,Stack,Power,409.6,448.7,466.1,ug/m3,OK,13.08,80.27,819.2,Severe,True,19.0,Friday
LOC-DEL-02,A-02,2025-01-10 19:15:00,Ambient,,122.62626262626264,108.989898989899,41.21212121212121,ug/m3,OK,28.62,77.22,245.2525252525253,Poor,True,19.0,Friday
PL-02,S-01,2025-01-10 19:15:00,Stack,Cement,409.6,133.8095238095238,128.76190476190476,ug/m3,OK,19.08,72.88,819.2,Severe,True,19.0,Friday
LOC-MUM-01,A-01,2025-01-10 19:15:00,Ambient,,44.11764705882353,103.4313725490196,187.35294117647055,ug/m3,FAULT,19.08,72.88,224.82352941176467,Poor,True,19.0,Friday
PL-03,S-03,2025-01-10 19:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,19.0,Friday
PL-02,S-01,2025-01-10 19:30:00,Stack,Cement,109.6190476190476,156.95238095238096,113.52380952380952,ug/m3,FAULT,19.08,72.88,235.42857142857144,Poor,False,19.0,Friday
PL-03,S-01,2025-01-10 19:30:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,19.0,Friday
LOC-BLR-01,A-01,2025-01-10 19:30:00,Ambient,,73.6,145.20000000000002,127.8,ug/m3,FAULT,12.97,77.59,217.8,Poor,True,19.0,Friday
LOC-MUM-01,A-01,2025-01-10 19:30:00,Ambient,,364.6198471030702,131.66666666666666,123.7254901960784,ug/m3,OK,19.08,72.88,729.2396942061404,Severe,True,19.0,Friday
PL-01,S-02,2025-01-10 19:30:00,Stack,Power,151.1224489795919,163.67346938775512,119.3877551020408,ug/m3,FAULT,13.08,80.27,302.2448979591838,Very Poor,True,19.0,Friday
LOC-DEL-02,A-02,2025-01-10 19:30:00,Ambient,,130.9090909090909,129.7979797979798,15.151515151515152,ug/m3,DOWN,28.62,77.21,261.8181818181818,Poor,True,19.0,Friday
PL-03,S-03,2025-01-10 19:30:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,19.0,Friday
PL-03,S-02,2025-01-10 19:30:00,Stack,Steel,160.6,102.0,38.0,ug/m3,OK,12.97,77.6,321.2,Very Poor,True,19.0,Friday
LOC-DEL-01,A-01,2025-01-10 19:30:00,Ambient,,83.5,137.3,174.3,ug/m3,OK,28.61,77.21,209.16,Poor,True,19.0,Friday
PL-03,S-01,2025-01-10 19:45:00,Stack,Steel,112.36363636363636,148.72727272727272,112.36363636363636,ug/m3,OK,12.97,77.59,224.72727272727272,Poor,False,19.0,Friday
PL-03,S-03,2025-01-10 19:45:00,Stack,Steel,136.83168316831683,170.0,189.00990099009903,ug/m3,ERROR,12.97,77.59,273.66336633663366,Poor,False,19.0,Friday
PL-01,S-02,2025-01-10 19:45:00,Stack,Power,409.5590485880151,85.0,101.12244897959184,ug/m3,OK,13.08,80.27,819.1180971760302,Severe,True,19.0,Friday
PL-03,S-02,2025-01-10 19:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,19.0,Friday
LOC-DEL-02,A-02,2025-01-10 19:45:00,Ambient,,,,,ug/m3,MAINT,28.62,77.22,,Severe,False,19.0,Friday
LOC-MUM-01,A-01,2025-01-10 19:45:00,Ambient,,138.72549019607845,14.80392156862745,14.80392156862745,ug/m3,ERROR,19.08,72.88,277.4509803921569,Poor,True,19.0,Friday
LOC-DEL-01,A-01,2025-01-10 19:45:00,Ambient,,400.1064208782104,161.3,205.1,ug/m3,FAULT,28.61,77.21,800.2128417564207,Severe,True,19.0,Friday
PL-01,S-01,2025-01-10 19:45:00,Stack,Power,409.6,448.7,466.1,ug/m3,DOWN,13.08,80.27,819.2,Severe,True,19.0,Friday
LOC-BLR-01,A-01,2025-01-10 19:45:00,Ambient,,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,19.0,Friday
LOC-MUM-01,A-01,2025-01-10 20:00:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,20.0,Friday
PL-03,S-01,2025-01-10 20:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,20.0,Friday
PL-01,S-02,2025-01-10 20:00:00,Stack,Power,237.9591836734694,96.53061224489797,167.44897959183675,ug/m3,OK,13.08,80.27,475.9183673469388,Severe,True,20.0,Friday
LOC-DEL-01,A-01,2025-01-10 20:00:00,Ambient,,73.7,14.9,14.9,ug/m3,OK,28.61,77.21,147.4,Moderate,True,20.0,Friday
PL-03,S-03,2025-01-10 20:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,20.0,Friday
LOC-DEL-02,A-02,2025-01-10 20:00:00,Ambient,,165.35353535353534,159.6969696969697,96.26262626262626,ug/m3,FAULT,28.62,77.21,330.70707070707067,Very Poor,True,20.0,Friday
PL-01,S-01,2025-01-10 20:00:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,20.0,Friday
LOC-BLR-01,A-01,2025-01-10 20:00:00,Ambient,,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,20.0,Friday
PL-02,S-01,2025-01-10 20:00:00,Stack,Cement,128.19047619047618,14.76190476190476,115.9047619047619,ug/m3,FAULT,19.08,72.88,256.38095238095235,Poor,False,20.0,Friday
PL-02,S-01,2025-01-10 20:15:00,Stack,Cement,98.95238095238096,159.9047619047619,111.61904761904762,ug/m3,OK,19.08,72.88,239.85714285714283,Poor,False,20.0,Friday
LOC-DEL-02,A-02,2025-01-10 20:15:00,Ambient,,,,,ug/m3,MAINT,28.62,77.21,,Severe,False,20.0,Friday
PL-01,S-01,2025-01-10 20:15:00,Stack,Power,223.4313725490196,47.35294117647059,230.68627450980392,ug/m3,FAULT,13.08,80.27,446.8627450980392,Severe,True,20.0,Friday
PL-01,S-02,2025-01-10 20:15:00,Stack,Power,123.3673469387755,127.3469387755102,278.4693877551021,ug/m3,DOWN,13.08,80.27,334.1632653061225,Very Poor,False,20.0,Friday
LOC-BLR-01,A-01,2025-01-10 20:15:00,Ambient,,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,20.0,Friday
PL-03,S-02,2025-01-10 20:15:00,Stack,Steel,107.0,100.4,181.9,ug/m3,DOWN,12.97,77.59,218.28,Poor,False,20.0,Friday
LOC-MUM-01,A-01,2025-01-10 20:15:00,Ambient,,87.94117647058822,311.7647058823529,184.7058823529412,ug/m3,ERROR,19.08,72.88,467.6470588235294,Severe,True,20.0,Friday
PL-03,S-01,2025-01-10 20:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.12,,Severe,False,20.0,Friday
LOC-DEL-01,A-01,2025-01-10 20:15:00,Ambient,,107.8,258.0,153.6,ug/m3,OK,28.61,77.21,387.0,Very Poor,True,20.0,Friday
PL-03,S-03,2025-01-10 20:15:00,Stack,Steel,170.79207920792078,108.51485148514853,120.990099009901,ug/m3,FAULT,12.97,77.59,341.58415841584156,Very Poor,True,20.0,Friday
LOC-DEL-01,A-01,2025-01-10 20:30:00,Ambient,,400.1064208782104,281.2,63.8,ug/m3,FAULT,28.61,77.21,800.2128417564207,Severe,True,20.0,Friday
LOC-MUM-01,A-01,2025-01-10 20:30:00,Ambient,,364.6198471030702,448.7,422.9499679174688,ug/m3,OK,19.08,72.88,729.2396942061404,Severe,True,20.0,Friday
LOC-BLR-01,A-01,2025-01-10 20:30:00,Ambient,,155.10000000000002,400.68591194968553,152.4,ug/m3,OK,12.97,77.6,601.0288679245283,Severe,True,20.0,Friday
PL-03,S-01,2025-01-10 20:30:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,20.0,Friday
PL-02,S-01,2025-01-10 20:30:00,Stack,Cement,44.76190476190476,124.57142857142858,146.47619047619048,ug/m3,DOWN,19.08,72.88,186.8571428571429,Moderate,False,20.0,Friday
PL-01,S-02,2025-01-10 20:30:00,Stack,Power,,,,ug/m3,MAINT,13.69,79.66,,Severe,False,20.0,Friday
PL-03,S-02,2025-01-10 20:30:00,Stack,Steel,132.70000000000002,90.1,375.095059838575,ug/m3,FAULT,12.97,77.59,450.11407180629004,Severe,False,20.0,Friday
LOC-DEL-02,A-02,2025-01-10 20:30:00,Ambient,,,,,ug/m3,MAINT,28.62,77.21,,Severe,False,20.0,Friday
PL-03,S-03,2025-01-10 20:30:00,Stack,Steel,177.9207920792079,116.83168316831684,71.48514851485149,ug/m3,FAULT,12.97,77.59,355.8415841584158,Very Poor,True,20.0,Friday
PL-01,S-01,2025-01-10 20:30:00,Stack,Power,133.72549019607845,181.1764705882353,94.80392156862746,ug/m3,OK,13.08,80.27,271.7647058823529,Poor,False,20.0,Friday
LOC-BLR-01,A-01,2025-01-10 20:45:00,Ambient,,103.0,85.1,407.66356460324056,ug/m3,FAULT,12.97,77.59,489.1962775238886,Severe,True,20.0,Friday
PL-02,S-01,2025-01-10 20:45:00,Stack,Cement,376.9196818685191,421.1168358053604,396.9245931790013,ug/m3,FAULT,19.08,72.88,753.8393637370382,Severe,True,20.0,Friday
LOC-DEL-01,A-01,2025-01-10 20:45:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,20.0,Friday
PL-01,S-01,2025-01-10 20:45:00,Stack,Power,87.74509803921569,163.43137254901958,189.41176470588235,ug/m3,FAULT,13.08,80.27,245.1470588235294,Poor,False,20.0,Friday
PL-03,S-01,2025-01-10 20:45:00,Stack,Steel,359.56363889275275,123.63636363636364,82.27272727272727,ug/m3,DOWN,12.97,77.59,719.1272777855055,Severe,True,20.0,Friday
PL-01,S-02,2025-01-10 20:45:00,Stack,Power,133.46938775510205,167.14285714285717,21.632653061224488,ug/m3,FAULT,13.08,80.27,266.9387755102041,Poor,False,20.0,Friday
LOC-MUM-01,A-01,2025-01-10 20:45:00,Ambient,,38.13725490196078,14.80392156862745,94.6078431372549,ug/m3,FAULT,19.08,72.88,113.52941176470588,Moderate,True,20.0,Friday
PL-03,S-03,2025-01-10 20:45:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,20.0,Friday
LOC-DEL-02,A-02,2025-01-10 20:45:00,Ambient,,191.3131313131313,178.38383838383837,186.0606060606061,ug/m3,FAULT,28.62,77.21,382.6262626262626,Very Poor,True,20.0,Friday
PL-01,S-01,2025-01-10 21:00:00,Stack,Power,118.92156862745098,49.41176470588235,415.8247707775128,ug/m3,OK,13.08,80.27,498.98972493301534,Severe,True,21.0,Friday
PL-01,S-02,2025-01-10 21:00:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,21.0,Friday
LOC-BLR-01,A-01,2025-01-10 21:00:00,Ambient,,83.7,88.7,169.4,ug/m3,DOWN,12.97,77.6,203.28,Poor,True,21.0,Friday
PL-03,S-02,2025-01-10 21:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,21.0,Friday
PL-03,S-03,2025-01-10 21:00:00,Stack,Steel,409.6,448.7,466.1,ug/m3,FAULT,12.97,77.6,819.2,Severe,True,21.0,Friday
PL-02,S-01,2025-01-10 21:00:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,21.0,Friday
LOC-MUM-01,A-01,2025-01-10 21:00:00,Ambient,,102.25490196078432,60.490196078431374,422.9499679174688,ug/m3,ERROR,19.08,72.88,507.5399615009626,Severe,True,21.0,Friday
LOC-DEL-01,A-01,2025-01-10 21:00:00,Ambient,,88.10000000000001,448.73145598665,204.6,ug/m3,FAULT,28.61,77.21,673.0971839799751,Severe,True,21.0,Friday
PL-03,S-01,2025-01-10 21:00:00,Stack,Steel,97.0,77.99999999999999,138.63636363636363,ug/m3,FAULT,12.97,77.59,194.0,Moderate,False,21.0,Friday
LOC-DEL-02,A-02,2025-01-10 21:00:00,Ambient,,108.18181818181816,448.7,177.17171717171718,ug/m3,OK,28.62,77.22,673.05,Severe,True,21.0,Friday
PL-03,S-02,2025-01-10 21:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,21.0,Friday
LOC-DEL-01,A-01,2025-01-10 21:15:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,21.0,Friday
PL-01,S-01,2025-01-10 21:15:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,21.0,Friday
LOC-MUM-01,A-01,2025-01-10 21:15:00,Ambient,,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,21.0,Friday
PL-01,S-02,2025-01-10 21:15:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,21.0,Friday
PL-03,S-01,2025-01-10 21:15:00,Stack,Steel,359.56363889275275,192.81818181818176,88.63636363636363,ug/m3,DOWN,12.97,77.59,719.1272777855055,Severe,True,21.0,Friday
LOC-DEL-02,A-02,2025-01-10 21:15:00,Ambient,,,,,ug/m3,MAINT,28.62,77.22,,Severe,False,21.0,Friday
PL-02,S-01,2025-01-10 21:15:00,Stack,Cement,119.71428571428572,73.33333333333333,396.9245931790013,ug/m3,OK,19.08,72.88,476.30951181480157,Severe,False,21.0,Friday
PL-03,S-01,2025-01-10 21:30:00,Stack,Steel,167.6363636363636,101.63636363636364,91.54545454545456,ug/m3,OK,12.97,77.59,335.2727272727272,Very Poor,True,21.0,Friday
LOC-MUM-01,A-01,2025-01-10 21:30:00,Ambient,,115.39215686274508,127.15686274509802,81.96078431372548,ug/m3,DOWN,19.08,72.88,230.78431372549016,Poor,True,21.0,Friday
LOC-DEL-01,A-01,2025-01-10 21:30:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,21.0,Friday
PL-01,S-01,2025-01-10 21:30:00,Stack,Power,409.6,448.7,466.1,ug/m3,FAULT,13.08,80.27,819.2,Severe,True,21.0,Friday
PL-03,S-03,2025-01-10 21:30:00,Stack,Steel,127.72277227722772,205.64356435643563,192.3762376237624,ug/m3,OK,12.97,77.59,308.46534653465346,Very Poor,True,21.0,Friday
PL-01,S-02,2025-01-10 21:30:00,Stack,Power,409.6,130.61224489795916,111.83673469387756,ug/m3,OK,13.08,80.27,819.2,Severe,True,21.0,Friday
LOC-DEL-02,A-02,2025-01-10 21:30:00,Ambient,,93.03030303030305,113.63636363636364,150.20202020202018,ug/m3,OK,28.62,77.22,186.0606060606061,Moderate,True,21.0,Friday
PL-03,S-02,2025-01-10 21:30:00,Stack,Steel,409.6,448.7,466.1,ug/m3,DOWN,12.97,77.6,819.2,Severe,True,21.0,Friday
LOC-BLR-01,A-01,2025-01-10 21:30:00,Ambient,,151.3,400.68591194968553,14.8,ug/m3,OK,12.97,77.6,601.0288679245283,Severe,True,21.0,Friday
PL-02,S-01,2025-01-10 21:30:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,21.0,Friday
PL-03,S-03,2025-01-10 21:45:00,Stack,Steel,66.53465346534654,139.00990099009903,95.74257425742574,ug/m3,OK,12.97,77.59,208.51485148514854,Poor,False,21.0,Friday
PL-01,S-01,2025-01-10 21:45:00,Stack,Power,125.19607843137254,70.58823529411765,75.98039215686275,ug/m3,OK,13.08,80.27,250.39215686274508,Poor,False,21.0,Friday
LOC-DEL-02,A-02,2025-01-10 21:45:00,Ambient,,187.1717171717172,448.7,193.13131313131316,ug/m3,ERROR,28.62,77.21,673.05,Severe,True,21.0,Friday
LOC-BLR-01,A-01,2025-01-10 21:45:00,Ambient,,383.3647793505412,56.2,72.6,ug/m3,FAULT,12.97,77.6,766.7295587010824,Severe,True,21.0,Friday
PL-03,S-01,2025-01-10 21:45:00,Stack,Steel,139.27272727272725,160.99999999999997,340.3591453077955,ug/m3,FAULT,12.97,77.59,408.43097436935454,Severe,False,21.0,Friday
LOC-MUM-01,A-01,2025-01-10 21:45:00,Ambient,,364.6198471030702,419.8437564499484,93.33333333333331,ug/m3,OK,19.08,72.88,729.2396942061404,Severe,True,21.0,Friday
PL-01,S-02,2025-01-10 21:45:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,21.0,Friday
PL-02,S-01,2025-01-10 21:45:00,Stack,Cement,111.61904761904762,175.33333333333331,100.47619047619048,ug/m3,FAULT,19.08,72.88,263.0,Poor,False,21.0,Friday
PL-03,S-02,2025-01-10 21:45:00,Stack,Steel,113.5,413.5017329821156,375.095059838575,ug/m3,OK,12.97,77.59,620.2525994731734,Severe,True,21.0,Friday
LOC-DEL-01,A-01,2025-01-10 21:45:00,Ambient,,205.1,67.9,107.8,ug/m3,OK,28.61,77.21,410.2,Severe,True,21.0,Friday
PL-02,S-01,2025-01-10 22:00:00,Stack,Cement,143.42857142857142,133.71428571428572,162.38095238095238,ug/m3,OK,19.08,72.88,286.85714285714283,Poor,False,22.0,Friday
LOC-MUM-01,A-01,2025-01-10 22:00:00,Ambient,,409.6,448.7,466.1,ug/m3,OK,19.08,72.88,819.2,Severe,True,22.0,Friday
PL-01,S-02,2025-01-10 22:00:00,Stack,Power,170.91836734693877,126.3265306122449,121.3265306122449,ug/m3,OFFLINE,13.08,80.27,341.83673469387753,Very Poor,True,22.0,Friday
PL-03,S-03,2025-01-10 22:00:00,Stack,Steel,190.0990099009901,86.13861386138613,57.42574257425743,ug/m3,OFFLINE,12.97,77.6,380.1980198019802,Very Poor,True,22.0,Friday
PL-03,S-02,2025-01-10 22:00:00,Stack,Steel,80.5,144.5,265.9,ug/m3,OK,12.97,77.6,319.08,Very Poor,False,22.0,Friday
PL-01,S-01,2025-01-10 22:00:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,22.0,Friday
LOC-DEL-02,A-02,2025-01-10 22:00:00,Ambient,,,,,ug/m3,MAINT,28.62,77.22,,Severe,False,22.0,Friday
LOC-BLR-01,A-01,2025-01-10 22:00:00,Ambient,,383.3647793505412,105.1,234.3,ug/m3,OK,12.97,77.6,766.7295587010824,Severe,True,22.0,Friday
LOC-DEL-01,A-01,2025-01-10 22:00:00,Ambient,,,,,ug/m3,MAINT,28.61,77.21,,Severe,False,22.0,Friday
PL-03,S-01,2025-01-10 22:00:00,Stack,Steel,176.6363636363636,81.0,137.90909090909088,ug/m3,FAULT,12.97,77.6,353.2727272727272,Very Poor,True,22.0,Friday
PL-02,S-01,2025-01-10 22:15:00,Stack,Cement,14.76190476190476,170.0,162.57142857142856,ug/m3,OK,19.08,72.88,255.0,Poor,False,22.0,Friday
PL-03,S-02,2025-01-10 22:15:00,Stack,Steel,126.8,176.4,375.095059838575,ug/m3,DOWN,12.97,77.59,450.11407180629004,Severe,False,22.0,Friday
PL-01,S-02,2025-01-10 22:15:00,Stack,Power,172.65306122448982,197.55102040816328,155.40816326530614,ug/m3,OK,13.08,80.27,345.30612244897964,Very Poor,True,22.0,Friday
LOC-DEL-01,A-01,2025-01-10 22:15:00,Ambient,,123.7,249.2,181.1,ug/m3,OK,28.61,77.21,373.79999999999995,Very Poor,True,22.0,Friday
PL-03,S-01,2025-01-10 22:15:00,Stack,Steel,69.09090909090908,76.63636363636363,176.8181818181818,ug/m3,FAULT,12.97,77.59,212.18181818181816,Poor,False,22.0,Friday
PL-03,S-03,2025-01-10 22:15:00,Stack,Steel,224.65346534653463,120.0990099009901,66.83168316831683,ug/m3,FAULT,12.97,77.6,449.30693069306926,Severe,True,22.0,Friday
LOC-DEL-02,A-02,2025-01-10 22:15:00,Ambient,,145.55555555555554,130.60606060606062,135.55555555555554,ug/m3,FAULT,28.62,77.22,291.1111111111111,Poor,True,22.0,Friday
LOC-MUM-01,A-01,2025-01-10 22:15:00,Ambient,,208.72549019607845,15.784313725490197,195.49019607843135,ug/m3,OK,19.08,72.88,417.4509803921569,Severe,True,22.0,Friday
PL-01,S-01,2025-01-10 22:15:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,22.0,Friday
LOC-BLR-01,A-01,2025-01-10 22:15:00,Ambient,,148.0,400.68591194968553,407.66356460324056,ug/m3,FAULT,12.97,77.59,601.0288679245283,Severe,True,22.0,Friday
PL-03,S-03,2025-01-10 22:30:00,Stack,Steel,148.4158415841584,217.62376237623764,116.83168316831684,ug/m3,FAULT,12.97,77.59,326.43564356435644,Very Poor,True,22.0,Friday
PL-03,S-02,2025-01-10 22:30:00,Stack,Steel,151.70000000000002,116.7,81.80000000000001,ug/m3,FAULT,12.97,77.6,303.40000000000003,Very Poor,True,22.0,Friday
LOC-DEL-02,A-02,2025-01-10 22:30:00,Ambient,,83.03030303030303,121.51515151515152,174.54545454545456,ug/m3,OK,28.62,77.22,209.45454545454547,Poor,True,22.0,Friday
LOC-BLR-01,A-01,2025-01-10 22:30:00,Ambient,,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,22.0,Friday
LOC-MUM-01,A-01,2025-01-10 22:30:00,Ambient,,52.15686274509804,109.80392156862744,187.0588235294117,ug/m3,FAULT,19.08,72.88,224.47058823529406,Poor,True,22.0,Friday
PL-03,S-01,2025-01-10 22:30:00,Stack,Steel,84.45454545454545,31.36363636363636,36.81818181818181,ug/m3,FAULT,12.97,77.6,168.9090909090909,Moderate,False,22.0,Friday
LOC-DEL-01,A-01,2025-01-10 22:30:00,Ambient,,225.5,448.7,127.3,ug/m3,FAULT,28.61,77.21,673.05,Severe,True,22.0,Friday
PL-01,S-02,2025-01-10 22:30:00,Stack,Power,,,,ug/m3,MAINT,13.08,80.27,,Severe,False,22.0,Friday
PL-02,S-01,2025-01-10 22:30:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,22.0,Friday
PL-01,S-01,2025-01-10 22:30:00,Stack,Power,76.86274509803923,192.35294117647055,113.1372549019608,ug/m3,FAULT,13.69,79.66,288.52941176470586,Poor,False,22.0,Friday
LOC-DEL-02,A-02,2025-01-10 22:45:00,Ambient,,409.6,448.7,466.1,ug/m3,OK,28.62,77.21,819.2,Severe,True,22.0,Friday
LOC-BLR-01,A-01,2025-01-10 22:45:00,Ambient,,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,22.0,Friday
PL-03,S-02,2025-01-10 22:45:00,Stack,Steel,150.6,259.2,375.095059838575,ug/m3,OFFLINE,12.97,77.59,450.11407180629004,Severe,True,22.0,Friday
PL-03,S-03,2025-01-10 22:45:00,Stack,Steel,90.29702970297028,448.7,95.54455445544556,ug/m3,FAULT,12.97,77.59,673.05,Severe,True,22.0,Friday
PL-01,S-01,2025-01-10 22:45:00,Stack,Power,183.62745098039213,236.66666666666663,114.2156862745098,ug/m3,OK,13.08,80.27,367.25490196078425,Very Poor,True,22.0,Friday
LOC-MUM-01,A-01,2025-01-10 22:45:00,Ambient,,84.99999999999999,89.01960784313725,93.4313725490196,ug/m3,DOWN,19.08,72.88,169.99999999999997,Moderate,True,22.0,Friday
LOC-DEL-01,A-01,2025-01-10 22:45:00,Ambient,,172.8,152.4,194.1,ug/m3,FAULT,28.61,77.21,345.6,Very Poor,True,22.0,Friday
PL-03,S-02,2025-01-10 23:00:00,Stack,Steel,163.8,136.0,86.5,ug/m3,FAULT,12.97,77.6,327.6,Very Poor,True,23.0,Friday
PL-02,S-01,2025-01-10 23:00:00,Stack,Cement,,,,ug/m3,MAINT,19.08,72.88,,Severe,False,23.0,Friday
LOC-BLR-01,A-01,2025-01-10 23:00:00,Ambient,,168.10000000000002,182.6,112.7,ug/m3,OFFLINE,12.97,77.6,336.20000000000005,Very Poor,True,23.0,Friday
LOC-MUM-01,A-01,2025-01-10 23:00:00,Ambient,,364.6198471030702,25.294117647058822,142.35294117647058,ug/m3,FAULT,19.08,72.88,729.2396942061404,Severe,True,23.0,Friday
PL-01,S-01,2025-01-10 23:00:00,Stack,Power,53.92156862745098,171.27450980392155,111.27450980392156,ug/m3,OK,13.08,80.27,256.9117647058823,Poor,False,23.0,Friday
LOC-DEL-02,A-02,2025-01-10 23:00:00,Ambient,,118.5858585858586,179.49494949494948,129.39393939393938,ug/m3,OK,28.62,77.22,269.24242424242425,Poor,True,23.0,Friday
LOC-DEL-01,A-01,2025-01-10 23:00:00,Ambient,,37.2,448.7,81.4,ug/m3,OK,28.61,77.21,673.05,Severe,True,23.0,Friday
PL-03,S-01,2025-01-10 23:00:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.6,,Severe,False,23.0,Friday
PL-03,S-03,2025-01-10 23:00:00,Stack,Steel,228.4158415841584,144.85148514851485,371.4802572659159,ug/m3,ERROR,12.97,77.59,456.8316831683168,Severe,True,23.0,Friday
PL-01,S-02,2025-01-10 23:15:00,Stack,Power,57.55102040816327,135.81632653061226,102.44897959183672,ug/m3,ERROR,13.08,80.27,203.72448979591837,Poor,False,23.0,Friday
PL-03,S-02,2025-01-10 23:15:00,Stack,Steel,90.0,114.9,67.7,ug/m3,OK,12.97,77.59,180.0,Moderate,False,23.0,Friday
LOC-DEL-01,A-01,2025-01-10 23:15:00,Ambient,,222.9,166.4,93.3,ug/m3,FAULT,28.61,77.21,445.8,Severe,True,23.0,Friday
PL-01,S-01,2025-01-10 23:15:00,Stack,Power,99.2156862745098,190.39215686274508,89.90196078431373,ug/m3,DOWN,13.08,80.27,285.5882352941176,Poor,False,23.0,Friday
LOC-DEL-02,A-02,2025-01-10 23:15:00,Ambient,,199.0909090909091,448.7,139.69696969696972,ug/m3,OK,28.62,77.22,673.05,Severe,True,23.0,Friday
LOC-MUM-01,A-01,2025-01-10 23:15:00,Ambient,,87.84313725490195,112.05882352941175,141.8627450980392,ug/m3,OK,19.08,72.88,175.6862745098039,Moderate,True,23.0,Friday
PL-03,S-01,2025-01-10 23:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,23.0,Friday
PL-03,S-03,2025-01-10 23:15:00,Stack,Steel,,,,ug/m3,MAINT,12.97,77.59,,Severe,False,23.0,Friday
PL-02,S-01,2025-01-10 23:15:00,Stack,Cement,85.33333333333333,55.90476190476191,185.3333333333333,ug/m3,OK,19.08,72.88,222.39999999999995,Poor,False,23.0,Friday
LOC-DEL-01,A-01,2025-01-10 23:30:00,Ambient,,136.70000000000002,140.1,100.8,ug/m3,OK,28.61,77.21,273.40000000000003,Poor,True,23.0,Friday
LOC-MUM-01,A-01,2025-01-10 23:30:00,Ambient,,409.6,448.7,466.1,ug/m3,OFFLINE,19.08,72.88,819.2,Severe,True,23.0,Friday
